_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': '1d242d4ad9bb6bd8769658db'},Sai Kung,Tseung Kwan O Methodist Primary School,將軍澳循道衛理小學,Aided,Primary,"15 Tong Chun Street, Tseung Kwan O, N.T.",27060770,email@tkomps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=234&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': 'd24626912a10906b1fad5a33'},Sai Kung,TWGHs Wong Yee Jar Jat Memorial Primary School,東華三院王余家潔紀念小學,Aided,Primary,"8 Hok Lam Lane, Tseung Kwan O, N.T.",27061336,wyjjps@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=237&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': 'cca008932c6ccbf3af252fa2'},Sai Kung,Y.C.H. Chan Iu Seng Primary School,仁濟醫院陳耀星小學,Aided,Primary,"Yuk Ming Court, Tseung Kwan O, N.T.",27061932,info@ychcisps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=216&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': 'e355c13b092bccdf6779b211'},Sai Kung,Y.O.T. Tin Ka Ping Primary School,仁愛堂田家炳小學,Aided,Primary,"3 Tong Chun Street, Tseung Kwan O, N.T.",24571302,office@yottkpps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=217&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': '47b3221a3732b918429fab3e'},Sai Kung,Evangel College,播道書院,DSS,Primary,"No. 7 Chi Shin Street, Tseung Kwan O, N.T.",23661802,admission@evangel.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=235&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': '6ac3b85a2763ad4ac0f76213'},Sai Kung,G.T. (Ellen Yeung) College,優才（楊殷有娣）書院,DSS,Primary,"10, Ling Kwong Street, Tseung Kwan O, N.T.",25356869,pri-tko@gtcollege.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=228&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': '87d6778751f07e5fd3ba6f22'},Sai Kung,Po Leung Kuk Luk Hing Too Primary School,保良局陸慶濤小學,DSS,Primary,"Po Lam Estate, Tseung Kwan O, N.T.",27010011,info@plklht.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=214&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': '351a2ed50bad3102331b9704'},Sai Kung,The HKCCC Union Logos Academy,香港華人基督教聯會真道書院,DSS,Primary,"5 Ling Kwong Street, Tseung Kwan O, N.T.",23372126,info@logosacademy.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=230&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D8%26sort_id%3D-1
{'$oid': '2a5f210ac197586c3ae1fde1'},Sham Shui Po,"Alliance Primary School, Tai Hang Tung",大坑東宣道小學,Aided,Primary,"13 & 23 Tong Yam Street, Tai Hang Tung, Kowloon",27778949,aps@apstht.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=262&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'd1b3ba400cd8cade9fdb11aa'},Sham Shui Po,C.C.C. Heep Woh Primary School (Cheung Sha Wan),中華基督教會協和小學（長沙灣）,Aided,Primary,"18 Tonkin Street, Cheung Sha Wan, Kowloon",21119099,email@heepwohcsw.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=287&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'd87f9d1cfdf110e09d5f6376'},Sham Shui Po,Cheung Sha Wan Catholic Primary School,長沙灣天主教小學,Aided,Primary,"7 Tonkin Street, Cheung Sha Wan, Kowloon",27761423,csw@cswcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=258&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'd9bd3003dd8bdea88dd00205'},Sham Shui Po,Five Districts Business Welfare Association School,五邑工商總會學校,Aided,Primary,"70 Wing Hong Street, Po On Road, Kowloon",23071017,info@fdbwa.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=285&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '61d51f8cb2e62c020f502179'},Sham Shui Po,Fr. Cucchiara Memorial School,郭怡雅神父紀念學校,Aided,Primary,"Estate School No. 2, Cheung Ching Estate Phase I, Tsing Yi, N.T.",24951922,fcms01@fcms.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=175&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '881364c0fdceec5f04870eed'},Sham Shui Po,Fuk Wing Street Government Primary School,福榮街官立小學,Gov't,Primary,"231 Fuk Wing Street, Shamshuipo, Kowloon",23869426,fwsgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=261&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '8624e5b44baa4e37a39afbee'},Sham Shui Po,Good Counsel Catholic Primary School,天主教善導小學,Aided,Primary,"9 Kwong Lee Road, Shamshuipo, Kowloon",23865392,info@mail.gccps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=267&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '1628b37280e6f5b227ea33fa'},Sham Shui Po,HK Sze Yap C&IA San Wui Commercial Society School,香港四邑商工總會新會商會學校,Aided,Primary,"21 Tong Yam Street, Tai Hang Tung, Kowloon",27779515,info@sycias.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=264&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'f3b80c2429fbc127ca40485e'},Sham Shui Po,Hoi Ping Chamber of Commerce Primary School,旅港開平商會學校,Aided,Primary,"700 Laichikok Road, Kowloon",23875605,hoiping@hpccps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=268&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'e5e0dcedd6f175cbdcb7e9c7'},Sham Shui Po,Ka Ling School of The Precious Blood,寶血會嘉靈學校,Aided,Primary,"280 Hai Tan Street, Shamshuipo, Kowloon",23864542,info@kalingpb.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=269&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '2a11becaf8d4dc92cb7670a0'},Sham Shui Po,Laichikok Catholic Primary School,荔枝角天主教小學,Aided,Primary,"6 Hing Wah Street West, Sham Shui Po, Kowloon",27433836,info@lcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=270&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '5aca1fd267125a85fb33287b'},Sham Shui Po,Li Cheng Uk Government Primary School,李鄭屋官立小學,Gov't,Primary,"43 Tonkin Street, Shamshuipo, Kowloon",23868049,lcugps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=271&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '1e3b5e65c6f5e404717c0a10'},Sham Shui Po,Maryknoll Fathers' School (Primary Section),瑪利諾神父教會學校（小學部）,Aided,Primary,"11 Hoi Lai Street, Sham Shui Po, Kowloon",27788235,info@mfsp.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=265&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '18aa2f348219f5291dd8a488'},Sham Shui Po,Sham Shui Po Government Primary School,深水埗官立小學,Gov't,Primary,"101 Sham Mong Road, Sham Shui Po, Kowloon",29590555,email@sspgps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=257&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '3b511dd9de29b94036060ecc'},Sham Shui Po,Shamshuipo Kaifong Welfare Association Primary School,深水埔街坊福利會小學,Aided,Primary,"88 Yu Chau Street, Shamshuipo, Kowloon",23819504,admin@sspkw.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=260&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '6badf20d536c446b6d26439b'},Sham Shui Po,S.K.H. Kei Fook Primary School,聖公會基福小學,Aided,Primary,"555 Cheung Sha Wan Road, Sham Shui Po, Kowloon",23871121,info@keifook.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=272&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '829fc8247ba78c5f54f57e74'},Sham Shui Po,S.K.H. Kei Oi Primary School,聖公會基愛小學,Aided,Primary,"15 Kwong Lee Road, Li Cheng Uk, Kowloon",23862463,info@keioi.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=273&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'cea8cdc3cce84aa24cb2aebe'},Sham Shui Po,S.K.H. St. Andrew's Primary School,聖公會聖安德烈小學,Aided,Primary,"No. 3 Hoi Lai Street, Shamshuipo, Kowloon",29591551,andrew@skhstandrews.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=274&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '994d045af9b1b7124fe7539d'},Sham Shui Po,S.K.H. St. Clement's Primary School,聖公會聖紀文小學,Aided,Primary,"5 Fortune Street, Cheung Sha Wan, Kowloon",23615663,info@skhscps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=259&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'd3668c12a0fa48c3076eae47'},Sham Shui Po,S.K.H. St. Thomas' Primary School,聖公會聖多馬小學,Aided,Primary,"145 Pratas Street, Shamshuipo, Kowloon",27793076,info@skhstthomas.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=275&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '182e8f83a65ce17727a6bd28'},Sham Shui Po,St. Francis of Assisi's Caritas School,聖方濟愛德小學,Aided,Primary,"7 Wai Chi Street, Shek Kip Mei, Sham Shui Po, Kowloon",27772752,info@sfacs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=266&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'fba1965a9bdd78384b0cbc83'},Sham Shui Po,The ELCHK Faith Lutheran School,基督教香港信義會深信學校,Aided,Primary,"8 Pui Tak Street, Shek Kip Mei & 221 Nam Cheong Street, Shek Kip Mei, Kowloon",27790106,info@elchkfls.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=263&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'a311cde550011818c878d58c'},Sham Shui Po,Chan's Creative School,啟基學校,Private,Primary,"New Wing, 71 Boundary Street, Kowloon",23816228,chanscreative@ccs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=277&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '784e08abb728aa2a527a5711'},Sham Shui Po,Delia English Primary School & Kindergarten,地利亞英文小學暨幼稚園,Private,Primary,"84-86 Broadway, Mei Foo Sun Chuen, Kowloon",27422027,mp@deliagroup.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=278&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '45cdecc6bddaaa8318d97c13'},Sham Shui Po,Kowloon Rhenish School,九龍禮賢學校,Private,Primary,"2A Dianthus Road, Yau Yat Chuen, Kowloon",23806011,info@krs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=279&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'dec0fb7ff61b4142b725b530'},Sham Shui Po,Lingnan University Alumni Association (Hong Kong) Primary School,嶺南大學香港同學會小學,DSS,Primary,"33 Pak Tin Street, Kowloon",27768453,info@luaaps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=286&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '1725bc6ee61af4c7963490f0'},Sham Shui Po,St. Francis of Assisi's English Primary School,聖方濟各英文小學,Private,Primary,"58 Shek Kip Mei Street, Sham Shui Po, Kowloon",27797654,enquiry@sfaeps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=256&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'f4b390d5338ee250c689087f'},Sham Shui Po,St. Margaret's Co-edu English Secondary & Primary School,聖瑪加利男女英文中小學,DSS,Primary,"33 Sham Mong Road, Shamshuipo, Kowloon",23966675,enquiry@smcesps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=281&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '3676726d8422421d7d6bd545'},Sham Shui Po,Tak Nga Primary School,德雅小學,Private,Primary,"20 Tat Chee Avenue, Yau Yat Chuen, Kowloon",23806581,tnps@eservices.hkedcity.net,Hong Kong,sch_detail.php?lang_id=1&sch_id=282&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '0d0e17fcecc3f7eb7e06aebd'},Sham Shui Po,Tsung Tsin Primary School And Kindergarten,崇真小學暨幼稚園,Private,Primary,"58 Tai Po Road, Sham Shui Po, Kowloon",27773679,ttpskg@ttpskg.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=283&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': '6ef8cb9808e3d8b60e6bfa3f'},Sham Shui Po,Ying Wa Primary School,英華小學,DSS,Primary,"No 3 Ying Wa Street, Shamshuipo, Kowloon",27283320,school@yingwa.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=276&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D9%26sort_id%3D-1
{'$oid': 'b95261e93012be60e2edccc8'},Wong Tai Sin,Bishop Ford Memorial School,福德學校,Aided,Primary,"20 Pui Man Street, Tung Tau Tsuen, Kowloon",23360206,info@bfordms.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=432&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '58895e64edad3611bbe1b36c'},Wong Tai Sin,Canossa Primary School,嘉諾撒小學,Aided,Primary,"5 Chun Yan Street, Chuk Yuen, Kowloon",23222445,info@cpswts.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=445&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '108c06e60656cadc1a82ad8f'},Wong Tai Sin,Ng Wah Catholic Primary School,天主教伍華小學,Aided,Primary,"5 Choi Hung Road, San Po Kong, Kowloon",23838079,ngwah@nwcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=446&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '1d7e5a9d877204fc38f21eee'},Wong Tai Sin,P.L.K. Mrs. Chan Nam Chong Memorial Primary School,保良局陳南昌夫人小學,Aided,Primary,"30 Hong Keung Street, San Po Kong, Kowloon",27599365,info@plkcnc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=451&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '6b802762613ccea2bbf740a5'},Wong Tai Sin,S.K.H. Kei Tak Primary School,聖公會基德小學,Aided,Primary,"Tai Shing Street, Wong Tai Sin, Kowloon",23203077,skhkt@skhkt.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=448&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '1c8587de102adf99226338eb'},Wong Tai Sin,St. Patrick's School,聖博德學校,Aided,Primary,"12 Fu Mei Street East, Wang Tau Hom, Kowloon",23370133,email@sps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=449&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '7f2e1e65c345e6e70e068cdd'},Wong Tai Sin,Wong Tai Sin Catholic Primary School,黃大仙天主教小學,Aided,Primary,"102 Ching Tak Street, Wong Tai Sin, Kowloon",23255316,mail@e-wong.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=434&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': 'aded334b8c364c2700c1ae7c'},Wong Tai Sin,Wong Tai Sin Government Primary School,黃大仙官立小學,Gov't,Primary,"100 Ching Tak Street, Wong Tai Sin, Kowloon",23202437,wtsgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=435&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '18bf82bbdd58de989d8d1c7b'},Wong Tai Sin,Canossa Primary School (San Po Kong),嘉諾撒小學（新蒲崗）,Aided,Primary,"9 Choi Yee Lane, San Po Kong, Kowloon",23238883,cpsspk@cps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=437&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '1a9fe7d323fd30153709ba90'},Wong Tai Sin,C.C.C. Kei Wa Primary School,中華基督教會基華小學,Aided,Primary,"3 Wong Kuk Avenue, Choi Hung Estate, Wong Tai Sin, Kowloon",23200683,keiwa@keiwa.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=436&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '32a55e2fe66b410881e52ec9'},Wong Tai Sin,Choi Wan St Joseph's Primary School,彩雲聖若瑟小學,Aided,Primary,"Estate School No. 2, Choi Wan Estate, Kowloon",27557180,info@cwsj.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=427&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '644dd8882864633981d53cbf'},Wong Tai Sin,Chun Tok School,真鐸學校,Aided,Primary,"171 Hammer Hill Road, Diamond Hill, Kowloon",23265111,info@cts.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=438&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '97942347972ac6f0442bf471'},Wong Tai Sin,Ho Lap Primary School (Sponsored by Sik Sik Yuen),嗇色園主辦可立小學,Aided,Primary,"88 Sheung Fung Street, Tsz Wan Shan, Kowloon, Hong Kong",23216003,hlp-mail@holap-p.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=428&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '51202b5f328db4317b30eb97'},Wong Tai Sin,Islamic Dharwood Pau Memorial Primary School,伊斯蘭鮑伯濤紀念小學,Aided,Primary,"Tsz Lok Estate Phase I, Tsz Wan Shan, Kowloon",23201300,idpmps@idpmps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=450&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '7e7082c9aa3fac0ed857a90b'},Wong Tai Sin,Po Leung Kuk Grandmont Primary School,保良局錦泰小學,Aided,Primary,"180, Po Kong Village Road, Wong Tai Sin, Kowloon",23262886,info@grandmont.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=452&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': 'f1821d2acbfc52d6454cba75'},Wong Tai Sin,St. Bonaventure Catholic Primary School,聖文德天主教小學,Aided,Primary,"4 Fung Lai Road, Fung Tak Estate, Diamond Hill, Kowloon",23202727,sch@sbcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=439&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '76f591ce048e5a114a8cfd91'},Wong Tai Sin,St. Patrick's Catholic Primary School (Po Kong Village Road),聖博德天主教小學（蒲崗村道）,Aided,Primary,"178 Po Kong Village Road, Wong Tai Sin, Kowloon",22460783,spcps001@spcpspkv.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=440&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '3cbeb12807b95f462cb053ca'},Wong Tai Sin,The Church of Christ in China Kei Tsz Primary School,中華基督教會基慈小學,Aided,Primary,"152 Tsz Wan Shan Road, Kowloon",23225122,info@keitsz.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=441&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '7ebac06ed459dac53b987f95'},Wong Tai Sin,Tsz Wan Shan Catholic Primary School,慈雲山天主教小學,Aided,Primary,"172 Po Kong Village Road, Wong Tai Sin, Kowloon",23273332,mail@twscps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=442&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '6c89c1490df751abfb266092'},Wong Tai Sin,Tsz Wan Shan St Bonaventure Catholic Primary School,慈雲山聖文德天主教小學,Aided,Primary,"Tsz Ching Estate, Wong Tai Sin, Kowloon",23206226,admin@tsbcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=429&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': 'bdb78798c58f04d0ab51ef7b'},Wong Tai Sin,Confucian Tai Shing Primary School,孔教學院大成小學,Aided,Primary,"10 Tai Shing Street, Wong Tai Sin, Kowloon",23203301,info@taishingprimary.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=430&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '591a32a034e5299d4507a31f'},Wong Tai Sin,Po Yan Oblate Primary School,獻主會溥仁小學,Aided,Primary,"15 Lok Sin Road, Kowloon",23823474,poyan@poyan.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=426&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
